7.0230000000000001e-02 5.3820000000000000e-02 3.1900899999999999e-01 -7.0212652247114576e+01 2.5612676494452085e+01 -5.7166571563380018e+01
-3.7230799999999997e-01 2.6898499999999997e-01 1.5144199999999999e-01 1.0289753436875062e+01 -6.0199987199533245e-01 -1.9608484689213160e+01
-9.7849100000000000e-01 4.4997100000000001e-01 8.0057999999999996e-01 5.1472933109959641e+01 -2.0579873723276602e+01 -6.6320965805593222e+00
2.9410199999999997e-01 4.2173699999999997e-01 -1.3902500000000001e-01 1.7463269389021907e+01 6.8046910146339812e+01 -1.5317761262263209e+01
3.6985099999999999e-01 -1.0062439999999999e+00 1.0819700000000000e-01 -6.9194128724517237e+00 -1.5238368893236164e+01 -2.4747426852817778e+01
-2.8088500000000000e-01 -9.0861800000000004e-01 -1.0397900000000000e+00 1.0479172309177031e+01 1.5978876616720964e+01 9.4156626977307294e+00
6.8945800000000002e-01 -8.6665599999999998e-01 -2.2348999999999999e-01 1.2274814432662088e+01 5.4694246619119049e+00 1.6283559905848538e+01
-1.0095179999999999e+00 -1.0084679999999999e+00 -2.5535300000000000e-01 2.0199383580734846e+01 1.7706513738336955e+00 -7.2469783058586579e+00
-8.1648500000000002e-01 -6.2392800000000004e-01 5.1833700000000005e-01 2.8985340421271363e+01 -9.8270099378797831e+00 -8.5470679869731505e+00
3.3472900000000000e-01 1.0409240000000000e+00 -6.9902299999999995e-01 1.4976069650535369e+01 2.1122095387617836e+01 -9.2136345907646877e+00
-7.0246799999999998e-01 5.0563300000000000e-01 -4.2540000000000000e-03 -4.9817407455935083e+01 -1.5734023669805005e+01 1.2673502931577985e+01
-4.1891699999999998e-01 5.4797499999999999e-01 5.7671300000000003e-01 1.3914998656115065e+00 -2.0184134543823362e+01 1.8443698664536271e+01
2.6619399999999999e-01 1.0425489999999999e+00 -1.5045400000000000e-01 -1.1811655247365810e+01 5.0151123081033901e+00 -9.0954501150349163e+00
9.0979699999999997e-01 -3.8750499999999999e-01 -4.0970400000000001e-01 -1.7569729843272930e+00 1.2608959268468942e+01 -1.6919143708996860e+00
-9.6794199999999997e-01 4.8883700000000002e-01 7.8405800000000003e-01 7.6739780067748896e+01 -2.3602701219957883e+01 1.2402119304471253e+01
8.3216999999999997e-01 -2.2313000000000000e-01 -9.5565100000000003e-01 1.7433551608331744e+01 -1.9254240611681290e+01 2.4240924397528875e+01
8.9503699999999997e-01 -3.3665499999999998e-01 -5.2762999999999997e-02 1.9153326902345235e+01 1.9008207535337789e+01 1.9562357150016830e+01
-2.5530000000000003e-01 -1.0869880000000001e+00 -1.0502790000000000e+00 6.1161210645256103e+00 2.4268677292890031e+00 1.9217228405905772e+01
-3.4602600000000000e-01 5.5897300000000005e-01 -4.4931199999999999e-01 1.4005958717697441e+01 3.4985041987096160e+01 -3.0769159170980625e+01
-9.1869299999999998e-01 3.8785100000000000e-01 4.5450099999999999e-01 2.3672706258575889e+01 -6.8110276771302942e+00 2.7548014836797961e+01
-1.8804299999999999e-01 1.6086800000000001e-01 -1.0991970000000000e+00 -1.6699632283721023e+01 1.5601174063408891e+01 2.7434502919264241e+00
-1.0012650000000001e+00 -8.0892299999999995e-01 -7.6378400000000002e-01 3.5706334180243601e+01 2.5278412788883383e+01 1.8371847410465458e+00
-5.1065899999999997e-01 -1.0782719999999999e+00 9.8349100000000000e-01 -3.2479462031502629e+02 -5.0459775930968959e+01 1.4371385263279504e+02
3.4740500000000002e-01 6.6211699999999996e-01 -9.4533299999999998e-01 -3.4303887245251580e+01 -1.3808241775560559e+01 -3.7193766273694116e+01
-2.7314000000000001e-02 -9.9527500000000002e-01 9.7906800000000005e-01 7.7385047694639946e+00 -3.4327599870282292e+01 -1.5654378539756145e+01
