4.7877999999999998e-01 -8.2870800000000000e-01 5.8288600000000002e-01  -6.7237463363092409e-01 9.5006971153552944e-02
2.5214300000000001e-01 -8.0782500000000002e-01 -1.0221400000000000e-01  -3.8817043817834690e-01 4.2590852043437638e-01
2.4809000000000000e-01 4.8781500000000000e-01 2.2909800000000000e-01  -6.6475899846145700e-02 6.0429018664464806e-01
6.5700700000000001e-01 -8.5490900000000003e-01 -4.2072799999999999e-01  2.4540439957792021e-01 3.8066933231890099e-01
-6.9054899999999997e-01 -6.5142199999999995e-01 1.0637000000000001e-01  -6.6031861478155940e-01 -2.1149563253337714e-01
8.3810200000000001e-01 7.4491200000000002e-01 1.1719010000000001e+00  -6.7213352841767715e-01 1.2530681162857493e-01
1.4980099999999999e-01 -1.5339999999999999e-02 5.6525300000000001e-01  -1.6070184049823452e-01 7.8479387838676573e-01
-1.1126430000000000e+00 -2.2215699999999999e-01 7.5048499999999996e-01  -9.2737197597198739e-01 -5.2096254130002517e-01
9.9532999999999996e-02 -3.8598399999999999e-01 9.8109700000000000e-01  -6.7430451607766551e-01 3.7973821181213192e-04
-1.1931909999999999e+00 1.0265869999999999e+00 -5.7802100000000001e-01  -2.2448698588517033e-01 7.4032188122920284e-02
9.5574700000000001e-01 -1.1733579999999999e+00 -7.9345800000000000e-01  1.3455683620824982e-01 3.9713519410568399e-01
2.5945900000000000e-01 9.1106799999999999e-01 -5.7814699999999997e-01  2.5257647213391948e-01 4.8960890901334798e-02
-2.0826800000000001e-01 -4.3185000000000001e-01 -3.9437000000000000e-02  -3.1106436674865001e-01 2.4934978474577493e-01
-9.4239099999999998e-01 5.4814099999999999e-01 5.7138100000000003e-01  -4.6448981213228074e-01 9.4404793856183000e-02
8.6769900000000000e-01 -4.7449799999999998e-01 -5.1991200000000004e-01  6.2888066547481108e-03 2.4819628788246939e-01
-8.8937400000000000e-01 -5.1397899999999996e-01 -8.7175400000000003e-01  -3.2857287646046118e-01 -7.1526556593002932e-01
-6.2039000000000000e-01 -2.8369000000000000e-01 1.7704200000000000e-01  -3.5365807300163388e-01 -7.2113254893413026e-02
6.3892400000000005e-01 -9.4671700000000003e-01 -7.6378199999999996e-01  4.4125951542399472e-01 5.2144355457754310e-01
