-1.7657700000000001e-01 4.5581000000000003e-02 1.3854500000000001e+00  6.8616363874677788e+01 -2.7434926397089598e+00
9.4703599999999999e-01 -7.6236199999999998e-01 6.7226600000000003e-01  -3.3940560702380175e+01 8.9463430818780783e+00
5.4157999999999998e-02 -2.3987000000000001e-02 -1.8440899999999999e-01  -5.2992321719688476e+01 2.7396044722243613e+00
3.3553400000000000e-01 6.6629600000000000e-01 7.7814000000000005e-01  -2.1382018617223082e+01 1.8544194625698083e+00
9.9079799999999996e-01 2.2914999999999999e-01 -7.3453400000000002e-01  -1.6148728507747276e+01 5.6563674778833395e+01
-9.4152499999999995e-01 -1.2945510000000000e+00 4.5278700000000000e-01  -3.7546202916965341e+00 -1.7135395004032532e+01
-1.0275049999999999e+00 -4.6739199999999997e-01 -1.8978100000000001e-01  1.6717314028772591e+01 -3.8525834892181145e+01
8.1762999999999997e-01 4.8167199999999999e-01 2.8023799999999999e-01  -5.5081082200118082e+01 -8.2876609785073274e+00
-6.4142800000000000e-01 -1.4905000000000000e-02 6.3675999999999996e-02  6.3828015150060216e+00 3.8189040115480857e+01
-5.0580199999999997e-01 1.0187170000000001e+00 1.0399870000000000e+00  3.4110141045661436e+01 -2.0388196784001423e+02
3.0525600000000003e-01 -2.4016000000000001e-01 9.6594500000000005e-01  1.7024210258560267e+01 1.0583699155855730e+02
5.3534999999999999e-02 -1.2724139999999999e+00 -7.5726400000000005e-01  -1.3652214522831396e+00 1.9330024003426633e+01
5.6989599999999996e-01 -9.8747300000000005e-01 7.6679699999999995e-01  4.7282925388408152e+01 6.0204282406253515e+00
-4.7464699999999999e-01 -8.0296199999999995e-01 1.0408240000000000e+00  3.4495651518948982e+00 2.1380970735070573e+01
-6.6054199999999996e-01 -2.1816400000000000e-01 1.1045560000000001e+00  7.6121028814050405e+01 -1.3795786242669541e+02
-8.8763599999999998e-01 -4.9438799999999999e-01 4.7652099999999997e-01  3.6647870143507383e+01 3.4077672939871022e+01
-1.3422700000000001e-01 2.2706599999999999e-01 1.2395680000000000e+00  1.1532247311542477e+01 -2.1844576249204007e+01
6.5092600000000000e-01 -1.1733480000000001e+00 -3.2698199999999999e-01  1.9015922858170313e+01 2.3651545645478564e+01
-6.8785099999999999e-01 4.4460100000000002e-01 1.4025099999999999e+00  -1.9424323079034671e+01 -2.8867656083175120e+01
6.0697199999999996e-01 -2.7107100000000001e-01 1.3552260000000000e+00  -2.9012154084948595e+01 -1.8985154562005619e+01
5.2493000000000001e-01 -1.0398190000000000e+00 1.1914900000000000e-01  -4.6884789254683235e-01 -3.8616689763733426e+01
8.8832100000000003e-01 -1.2620130000000001e+00 -8.6131899999999995e-01  7.2237701018562419e+01 5.2567055097705811e+01
-2.8775000000000001e-01 1.7203900000000000e-01 -5.7538999999999996e-01  4.7868304114681592e+01 -7.8255729602651147e-01
-5.9123000000000002e-02 1.8149299999999999e-01 7.6221300000000003e-01  1.1789026405890360e+02 -6.3847923295865648e+01
-4.4885700000000001e-01 1.0699870000000000e+00 7.6191100000000000e-01  -3.5025504800261110e+01 -3.3584753542363003e+01
2.3691000000000001e-01 -3.9171499999999998e-01 3.5963299999999998e-01  1.4150383420513107e+01 8.3694544216045781e+00
-6.6826900000000000e-01 1.0602410000000000e+00 -6.4069900000000002e-01  3.4379665175436955e+01 -5.6079468254794387e+00
-1.2046960000000000e+00 7.0541100000000001e-01 5.9355100000000005e-01  -1.0433194856043379e+01 -1.2325900689522665e+01
8.7445799999999996e-01 -1.7465700000000001e-01 -2.3976999999999998e-02  1.3066977811376057e+02 6.4802378343725904e+00
-7.9734499999999997e-01 -1.1181500000000000e-01 -7.9275600000000002e-01  -1.6950406132591869e+01 2.5361513938183126e+01
7.3538199999999998e-01 3.0474400000000001e-01 1.2715600000000000e+00  -7.2114640131991763e+01 1.1841638500597216e+02
2.7454699999999999e-01 -3.4470000000000001e-02 1.2460460000000000e+00  4.3464671430998003e+01 -4.2018587162555697e+01
9.5094199999999995e-01 -5.9060500000000005e-01 -8.2810700000000004e-01  -2.4092145938095758e+01 2.2213845875222543e+01
2.8787900000000000e-01 -2.8524600000000000e-01 4.2741899999999999e-01  1.9540428312532721e+00 -6.0774884969619244e+01
-4.4033800000000001e-01 -1.4561399999999999e-01 1.5552199999999999e-01  5.5458274378352407e+01 9.2984359276918324e-02
-1.0674740000000000e+00 -6.4749800000000002e-01 6.3115299999999996e-01  -2.5650560268726013e+00 5.6184701729718309e+00
-8.6550000000000005e-01 1.7292099999999999e-01 -8.7103399999999997e-01  -1.3834210312342773e+01 -3.2358028636859757e+01
-6.3056299999999998e-01 3.5425600000000002e-01 3.6148900000000000e-01  3.6071493574189368e+01 -5.0944456625738106e+01
-7.4712900000000004e-01 -8.5364099999999998e-01 3.5866300000000001e-01  -2.1074776283915632e+01 -4.0492807871712301e+01
