1.5338299999999999e-01 -2.3456800000000000e-01 -5.7459700000000002e-01 1.3317282394755836e-01
4.7255500000000000e-01 6.2098100000000001e-01 -6.3151900000000005e-01 -7.5821442657052618e-01
-1.2508589999999999e+00 4.8675299999999999e-01 9.8809999999999992e-03 -2.9062608039071836e-01
-1.5678800000000001e-01 -7.4190199999999995e-01 -2.7422600000000003e-01 1.1375850890557857e+00
-1.1093839999999999e+00 -4.6608999999999998e-02 1.2847670000000000e+00 3.7917105773219789e-01
8.8124000000000002e-01 -1.0420469999999999e+00 -4.1009999999999998e-02 1.3844774531233783e+00
-1.0650919999999999e+00 -9.8614400000000002e-01 -8.1035500000000005e-01 -6.6536625646174363e-01
-6.1669399999999996e-01 7.5224100000000005e-01 1.3969699999999999e-01 2.8875267345149219e-01
-1.0996030000000001e+00 6.7652900000000005e-01 4.6442000000000000e-01 1.0140255188304914e-02
-1.2639339999999999e+00 -7.3347200000000001e-01 -8.4553000000000000e-01 6.2154842180753755e-01
-1.0663750000000001e+00 1.0862010000000000e+00 3.5541600000000001e-01 1.6251918917942785e+00
5.7841399999999998e-01 -6.6689600000000004e-01 8.0426999999999998e-02 1.4241764994735129e+00
-2.1608300000000000e-01 -3.1425300000000000e-01 -2.0814700000000000e-01 1.6386225695395271e+00
9.5437700000000003e-01 -1.2385770000000000e+00 -4.0469500000000003e-01 1.1417147908498426e+00
6.0536699999999999e-01 -1.0753470000000001e+00 -1.7875800000000000e-01 1.7230737126941069e+00
1.0763659999999999e+00 4.0456799999999998e-01 -2.4270200000000000e-01 -4.9135297436043723e+00
7.8468700000000002e-01 5.4136799999999996e-01 8.8482499999999997e-01 -7.4035080676820764e-01
9.7047300000000003e-01 9.8002999999999996e-01 6.5619499999999997e-01 -1.0920905391185687e+00
1.0764240000000000e+00 5.5623100000000003e-01 -1.8137000000000000e-01 -3.2641551354856340e+00
6.3579399999999997e-01 1.3762999999999999e-02 2.7269399999999999e-01 -2.8030046718839414e+00
1.8378400000000000e-01 -1.2258890000000000e+00 1.1961670000000000e+00 1.7118222178848503e+00
3.7785000000000002e-01 -2.1089300000000000e-01 8.8928499999999999e-01 4.2388855687510457e-01
-4.9220500000000000e-01 -3.0187300000000000e-01 2.9829999999999999e-02 9.8386252052553980e-01
3.8135999999999998e-01 7.0199699999999998e-01 1.4304190000000001e+00 6.6612413488993365e-03
-4.2640099999999997e-01 -5.2924700000000002e-01 8.1712000000000007e-02 7.3923078837302136e-01
8.1269800000000003e-01 9.4265399999999999e-01 1.2855790000000000e+00 -4.6285852553290452e-01
3.6324600000000001e-01 -5.4683000000000002e-02 -8.2063600000000003e-01 -3.6209437492043284e+00
4.7877999999999998e-01 -8.2870800000000000e-01 5.8288600000000002e-01 -1.8424674215547859e-01
2.5214300000000001e-01 -8.0782500000000002e-01 -1.0221400000000000e-01 5.6216828424617282e-01
2.4809000000000000e-01 4.8781500000000000e-01 2.2909800000000000e-01 -7.9880681325977432e-01
6.5700700000000001e-01 -8.5490900000000003e-01 -4.2072799999999999e-01 -4.9262396884406168e-01
-6.9054899999999997e-01 -6.5142199999999995e-01 1.0637000000000001e-01 1.6761843483769900e+00
8.3810200000000001e-01 7.4491200000000002e-01 1.1719010000000001e+00 -3.9099691503924777e-01
1.4980099999999999e-01 -1.5339999999999999e-02 5.6525300000000001e-01 1.1315505145634535e+00
-1.1126430000000000e+00 -2.2215699999999999e-01 7.5048499999999996e-01 -6.3015750113478664e-01
9.9532999999999996e-02 -3.8598399999999999e-01 9.8109700000000000e-01 9.3405593666243913e-01
-1.1931909999999999e+00 1.0265869999999999e+00 -5.7802100000000001e-01 9.2109603799474221e-02
9.5574700000000001e-01 -1.1733579999999999e+00 -7.9345800000000000e-01 -8.1999814660145484e-02
2.5945900000000000e-01 9.1106799999999999e-01 -5.7814699999999997e-01 -1.1954174660287844e+00
-2.0826800000000001e-01 -4.3185000000000001e-01 -3.9437000000000000e-02 1.0417459659290900e+00
-9.4239099999999998e-01 5.4814099999999999e-01 5.7138100000000003e-01 -1.3799284582653648e-02
8.6769900000000000e-01 -4.7449799999999998e-01 -5.1991200000000004e-01 -2.1110985511269797e+00
-8.8937400000000000e-01 -5.1397899999999996e-01 -8.7175400000000003e-01 1.5055777035679687e+00
-6.2039000000000000e-01 -2.8369000000000000e-01 1.7704200000000000e-01 9.7817513872397965e-01
6.3892400000000005e-01 -9.4671700000000003e-01 -7.6378199999999996e-01 -2.7086268992677087e-01
-3.3075399999999999e-01 -9.5757599999999998e-01 3.7250000000000000e-03 7.2168692138903334e-01
-6.5740000000000000e-03 6.4182099999999997e-01 -8.1865399999999999e-01 -2.8937451408214088e+00
7.3044799999999999e-01 -4.8810599999999998e-01 6.6541499999999998e-01 -1.7151473939940684e-01
1.0200959999999999e+00 2.3387500000000000e-01 -7.2695500000000002e-01 6.5139180586972956e-01
-7.7314700000000003e-01 -5.1518900000000001e-01 5.9353800000000001e-01 1.1077062745268971e+00
-1.1549480000000001e+00 3.8114100000000001e-01 -3.7793900000000002e-01 -1.0067144189220065e+00
-4.8201699999999997e-01 -1.0454200000000000e-01 -3.3643000000000001e-01 5.3186021113599624e-01
9.1929000000000005e-01 7.2569399999999995e-01 2.7268199999999998e-01 -1.4592097002893383e+00
2.6345299999999999e-01 -2.4917200000000000e-01 -8.1454499999999996e-01 -3.9112577832046114e-01
-5.3872699999999996e-01 -1.2365560000000000e+00 1.4652100000000001e-01 2.8856071943951861e-01
-6.1682800000000004e-01 -9.0737800000000002e-01 1.3158829999999999e+00 1.8024252771801934e+00
-3.3443299999999998e-01 -5.5588800000000005e-01 8.4062000000000003e-01 1.5101388592791256e+00
-1.3068000000000000e-02 -2.1263899999999999e-01 8.0251499999999998e-01 5.8209446758059320e+00
-4.6933799999999998e-01 -4.7958000000000001e-02 -4.9334000000000000e-01 -2.1026088547106340e+01
-1.0197299999999999e-01 -6.0738499999999995e-01 4.5399600000000001e-01 9.0675905478327490e-01
6.6885399999999995e-01 -3.2869799999999999e-01 8.2387900000000003e-01 -4.7918344893675646e-01
-8.0730000000000002e-01 6.1371699999999996e-01 4.0772599999999998e-01 1.3189557590248269e-01
-2.4730199999999999e-01 -6.6779299999999997e-01 -5.2692499999999998e-01 1.3646059286409795e+00
8.0371999999999999e-01 1.3106000000000001e-01 5.0114999999999998e-01 -1.4378062618435465e+00
-1.1491560000000001e+00 -3.2694699999999999e-01 -6.8691300000000000e-01 1.3757739946357246e+00
1.0231699999999999e+00 4.4888299999999998e-01 -5.9703799999999996e-01 3.0483550593278723e+00
1.0550530000000000e+00 8.7858499999999995e-01 2.1150099999999999e-01 -1.6874465517954755e+00
-2.6419100000000001e-01 -4.4999999999999999e-04 9.4579700000000000e-01 8.6268123308705058e-01
1.6972999999999999e-01 4.9024400000000001e-01 -2.1613000000000000e-02 -1.1392275254775288e+00
1.7698800000000001e-01 9.5195700000000005e-01 1.3436999999999999e+00 -5.6465650582235315e-02
-8.3106999999999998e-01 -7.1826599999999996e-01 1.3306960000000001e+00 3.6724857165615460e-01
1.8651100000000001e-01 -3.7375399999999998e-01 -3.4564600000000001e-01 1.1241127955656425e+00
4.6593800000000002e-01 -9.7659399999999996e-01 4.0921299999999999e-01 2.5554516289183737e-01
1.0062620000000000e+00 -2.7883100000000000e-01 -4.2265200000000003e-01 -4.1066021196211677e+00
-1.2534360000000000e+00 8.2851799999999998e-01 1.0949800000000001e+00 1.0614782720610290e+00
-1.7657700000000001e-01 4.5581000000000003e-02 1.3854500000000001e+00 1.0404284894186637e+00
9.4703599999999999e-01 -7.6236199999999998e-01 6.7226600000000003e-01 -4.9960093103462472e-01
5.4157999999999998e-02 -2.3987000000000001e-02 -1.8440899999999999e-01 1.7614349955781892e+00
3.3553400000000000e-01 6.6629600000000000e-01 7.7814000000000005e-01 -1.5769326220857256e+00
9.9079799999999996e-01 2.2914999999999999e-01 -7.3453400000000002e-01 6.4943077186094389e-01
-9.4152499999999995e-01 -1.2945510000000000e+00 4.5278700000000000e-01 -1.0573488191983504e+00
-1.0275049999999999e+00 -4.6739199999999997e-01 -1.8978100000000001e-01 3.6877780791634190e-01
8.1762999999999997e-01 4.8167199999999999e-01 2.8023799999999999e-01 -1.5064082658942455e+00
-6.4142800000000000e-01 -1.4905000000000000e-02 6.3675999999999996e-02 2.2277763841448630e+00
-5.0580199999999997e-01 1.0187170000000001e+00 1.0399870000000000e+00 -6.7114519564491815e-01
3.0525600000000003e-01 -2.4016000000000001e-01 9.6594500000000005e-01 5.6675069469367589e-01
5.3534999999999999e-02 -1.2724139999999999e+00 -7.5726400000000005e-01 -1.2468453145335710e-01
5.6989599999999996e-01 -9.8747300000000005e-01 7.6679699999999995e-01 2.9101350279756583e-01
